 0.1133518450E+02,-0.2913278189E+01,-0.2913278189E+01
 0.1249361093E+02,-0.3511940645E+01,-0.3511940645E+01
 0.1372839035E+02,-0.3807390522E+01,-0.3807390522E+01
 0.1504195955E+02,-0.3890000000E+01,-0.3890000000E+01
 0.1643675533E+02,-0.3825028207E+01,-0.3825028207E+01
 0.1791521449E+02,-0.3660893825E+01,-0.3660893825E+01
 0.1947977383E+02,-0.3432499738E+01,-0.3432499738E+01
